OK,Funny,Ingenious,Longwinded,Persuasive,Courageous,Jaw-dropping,Unconvincing,Inspiring,Informative,Fascinating,Beautiful,Obnoxious,Confusing,url
42,24,8,5,20,199,8,29,277,180,36,255,12,5,"https://www.ted.com/talks/jenni_chang_and_lisa_dazols_this_is_what_lgbt_life_is_like_around_the_world
"
46,13,51,13,187,92,41,20,144,463,147,19,20,10,"https://www.ted.com/talks/andreas_ekstrom_the_moral_bias_behind_your_search_results
"
50,7,21,42,101,228,22,134,232,141,50,116,60,43,"https://www.ted.com/talks/chelsea_shields_how_i_m_working_for_change_inside_my_church
"
17,5,3,20,49,164,25,19,135,114,86,30,6,11,"https://www.ted.com/talks/jean_paul_mari_the_chilling_aftershock_of_a_brush_with_death
"
45,221,96,15,50,13,62,31,54,394,319,21,31,8,"https://www.ted.com/talks/josh_luber_why_sneakers_are_a_great_investment
"
48,3,58,6,60,28,30,38,83,169,81,27,8,7,"https://www.ted.com/talks/nonny_de_la_pena_the_future_of_news_virtual_reality
"
32,8,3,12,75,59,8,10,65,115,24,14,11,5,"https://www.ted.com/talks/anote_tong_my_country_will_be_underwater_soon_unless_we_work_together
"
56,43,36,23,515,110,95,26,744,596,537,889,18,24,"https://www.ted.com/talks/carl_safina_what_are_animals_thinking_and_feeling
"
158,11,50,63,66,13,22,28,111,461,435,189,17,28,"https://www.ted.com/talks/genevieve_von_petzinger_why_are_these_32_symbols_found_in_ancient_caves_all_over_europe
"
71,26,66,18,122,37,12,5,548,212,234,178,16,11,"https://www.ted.com/talks/ann_morgan_my_year_reading_a_book_from_every_country_in_the_world
"
135,240,96,19,634,262,35,49,2036,598,297,168,15,21,"https://www.ted.com/talks/regina_hartley_why_the_best_hire_might_not_have_the_perfect_resume
"
30,8,38,10,23,149,34,11,358,38,185,316,15,27,"https://www.ted.com/talks/marina_abramovic_an_art_made_of_trust_vulnerability_and_connection
"
12,5,16,0,78,29,19,0,229,233,168,193,0,0,"https://www.ted.com/talks/kristen_marhaver_how_we_re_growing_baby_corals_to_rebuild_reefs
"
37,15,12,4,239,241,58,29,180,275,43,30,2,7,"https://www.ted.com/talks/jessica_shortall_how_america_fails_new_parents_and_their_babies
"
34,26,68,9,9,143,9,2,238,76,89,55,6,4,"https://www.ted.com/talks/chieko_asakawa_how_new_technology_helps_blind_people_explore_the_world
"
46,7,9,6,11,84,78,2,220,121,261,195,5,6,"https://www.ted.com/talks/guillaume_nery_the_exhilarating_peace_of_freediving
"
28,5,19,20,39,141,7,10,252,92,36,101,11,15,"https://www.ted.com/talks/jedidah_isler_the_untapped_genius_that_could_change_science_for_the_better
"
116,29,99,44,13,35,27,30,122,146,175,159,10,11,"https://www.ted.com/talks/danit_peleg_forget_shopping_soon_you_ll_download_your_new_clothes
"
62,7,285,7,100,15,23,19,173,359,134,5,8,4,"https://www.ted.com/talks/raymond_wang_how_germs_travel_on_planes_and_how_we_can_stop_them
"
57,210,49,11,4,9,71,13,43,17,106,86,52,10,"https://www.ted.com/talks/nicole_paris_and_ed_cage_a_beatboxing_lesson_from_a_father_daughter_duo
"
32,17,22,9,232,27,22,14,159,478,163,6,2,3,"https://www.ted.com/talks/paul_greenberg_the_four_fish_we_re_overeating_and_what_to_eat_instead
"
102,46,76,13,292,75,35,39,370,347,267,106,9,43,"https://www.ted.com/talks/lucianne_walkowicz_let_s_not_use_mars_as_a_backup_planet
"
86,69,16,12,18,17,6,12,12,224,61,24,6,23,"https://www.ted.com/talks/alison_killing_what_happens_when_a_city_runs_out_of_room_for_its_dead
"
57,367,12,22,51,122,4,26,477,121,64,275,25,18,"https://www.ted.com/talks/jane_fonda_and_lily_tomlin_a_hilarious_celebration_of_lifelong_female_friendship
"
39,10,5,4,112,91,8,28,147,213,31,33,12,11,"https://www.ted.com/talks/antonio_guterres_refugees_have_the_right_to_be_protected
"
76,14,21,14,122,72,9,52,74,316,68,11,17,31,"https://www.ted.com/talks/rodrigo_bijou_governments_don_t_understand_cyber_warfare_we_need_hackers
"
24,27,114,17,88,16,50,9,334,105,191,492,14,7,"https://www.ted.com/talks/jason_decaires_taylor_an_underwater_art_museum_teeming_with_life
"
251,140,217,119,1661,368,259,130,8590,2868,2564,3825,31,25,"https://www.ted.com/talks/robert_waldinger_what_makes_a_good_life_lessons_from_the_longest_study_on_happiness
"
57,25,42,11,69,23,100,26,119,529,389,70,11,26,"https://www.ted.com/talks/harry_cliff_have_we_reached_the_end_of_physics
"
97,86,35,29,114,21,8,48,150,471,196,30,4,15,"https://www.ted.com/talks/sebastian_wernicke_how_to_use_data_to_make_a_hit_tv_show
"
99,26,34,8,25,34,16,27,270,284,156,176,30,11,"https://www.ted.com/talks/aomawa_shields_how_we_ll_find_life_on_other_planets
"
26,4,37,10,109,9,9,10,95,265,37,16,1,1,"https://www.ted.com/talks/david_sedlak_4_ways_we_can_avoid_a_catastrophic_drought
"
143,7731,1766,45,91,240,221,63,417,401,939,229,60,20,"https://www.ted.com/talks/james_veitch_this_is_what_happens_when_you_reply_to_spam_email
"
78,34,116,25,326,82,22,18,865,336,300,184,7,11,"https://www.ted.com/talks/tim_harford_how_messy_problems_can_inspire_creativity
"
41,31,20,18,92,154,6,19,282,118,35,138,2,6,"https://www.ted.com/talks/melvin_russell_i_love_being_a_police_officer_but_we_need_reform
"
37,6,25,10,193,210,16,19,306,191,43,129,7,7,"https://www.ted.com/talks/wael_ghonim_let_s_design_social_media_that_drives_real_change
"
44,10,212,12,40,36,32,17,342,174,390,256,6,9,"https://www.ted.com/talks/ole_scheeren_why_great_architecture_should_tell_a_story
"
50,16,13,17,18,67,60,11,93,222,271,138,12,0,"https://www.ted.com/talks/jill_heinerth_the_mysterious_world_of_underwater_caves
"
41,9,86,8,55,6,26,11,92,249,148,102,6,6,"https://www.ted.com/talks/jill_farrant_how_we_can_make_crops_survive_without_water
"
41,23,46,17,34,16,19,44,117,148,133,82,6,17,"https://www.ted.com/talks/oscar_schwartz_can_a_computer_write_poetry
"
72,4,186,7,27,89,4,4,390,122,118,145,1,0,"https://www.ted.com/talks/achenyo_idachaba_how_i_turned_a_deadly_plant_into_a_thriving_business
"
54,7,18,35,38,7,45,21,152,384,354,258,10,18,"https://www.ted.com/talks/elizabeth_lev_the_unheard_story_of_the_sistine_chapel
"
31,22,128,25,353,348,39,108,447,644,382,130,33,64,"https://www.ted.com/talks/yanis_varoufakis_capitalism_will_eat_democracy_unless_we_speak_up
"
9,9,21,4,17,11,87,7,74,276,333,215,4,10,"https://www.ted.com/talks/david_gruber_glow_in_the_dark_sharks_and_other_stunning_sea_creatures
"
23,9,29,5,38,117,49,9,172,183,72,30,7,6,"https://www.ted.com/talks/tania_simoncelli_should_you_be_able_to_patent_a_human_gene
"
49,13,94,6,16,14,34,2,71,167,120,31,7,7,"https://www.ted.com/talks/auke_ijspeert_a_robot_that_runs_and_swims_like_a_salamander
"
61,33,37,10,127,242,33,3,721,69,81,175,14,4,"https://www.ted.com/talks/melati_and_isabel_wijsen_our_campaign_to_ban_plastic_bags_in_bali
"
89,129,66,38,63,69,14,42,501,139,190,331,27,31,"https://www.ted.com/talks/linda_liukas_a_delightful_way_to_teach_kids_about_computers
"
29,32,17,34,67,58,90,9,462,322,413,275,20,5,"https://www.ted.com/talks/andres_ruzo_the_mythical_boiling_river_of_the_amazon
"
223,36,241,55,887,60,51,126,1209,1987,673,172,4,48,"https://www.ted.com/talks/judson_brewer_a_simple_way_to_break_a_bad_habit
"
29,0,9,6,69,66,1,5,152,105,17,90,0,4,"https://www.ted.com/talks/pardis_sabeti_how_we_ll_fight_the_next_deadly_virus
"
16,2,4,8,64,281,16,6,379,124,30,108,2,1,"https://www.ted.com/talks/matthew_williams_special_olympics_let_me_be_myself_a_champion
"
74,20,16,22,126,35,1,81,62,135,36,13,18,35,"https://www.ted.com/talks/dambisa_moyo_economic_growth_has_stalled_let_s_fix_it
"
39,20,209,5,27,30,120,41,205,186,345,65,7,11,"https://www.ted.com/talks/sean_follmer_shape_shifting_tech_will_change_work_as_we_know_it
"
30,1,72,11,20,12,30,0,115,241,246,42,4,2,"https://www.ted.com/talks/gregory_heyworth_how_i_m_discovering_the_secrets_of_ancient_texts
"
12,6,28,13,150,13,10,20,150,318,87,12,8,13,"https://www.ted.com/talks/mike_velings_the_case_for_fish_farming
"
40,3,9,24,93,45,25,81,84,248,52,20,47,18,"https://www.ted.com/talks/dorothy_roberts_the_problem_with_race_based_medicine
"
47,10,172,6,35,44,117,1,218,444,448,59,4,12,"https://www.ted.com/talks/jocelyne_bloch_the_brain_may_be_able_to_repair_itself_with_help
"
199,1704,531,35,1754,200,115,38,2853,3599,1843,1494,30,26,"https://www.ted.com/talks/celeste_headlee_10_ways_to_have_a_better_conversation
"
126,234,88,127,300,573,101,64,2010,199,359,1121,95,43,"https://www.ted.com/talks/shonda_rhimes_my_year_of_saying_yes_to_everything
"
83,20,91,40,28,34,98,35,299,472,531,175,20,43,"https://www.ted.com/talks/allan_adams_what_the_discovery_of_gravitational_waves_means
"
98,26,319,16,25,26,366,9,318,468,676,278,8,8,"https://www.ted.com/talks/raffaello_d_andrea_meet_the_dazzling_flying_machines_of_the_future
"
17,18,34,22,496,234,101,50,956,719,176,233,34,12,"https://www.ted.com/talks/al_gore_the_case_for_optimism_on_climate_change
"
120,57,70,22,485,1774,77,129,1845,647,358,1152,58,26,"https://www.ted.com/talks/dalia_mogahed_what_do_you_think_when_you_look_at_me
"
94,3,9,6,134,32,7,22,156,145,51,30,7,5,"https://www.ted.com/talks/audrey_choi_how_to_make_a_profit_while_making_a_difference
"
42,6,3,14,66,48,5,21,82,98,14,18,10,3,"https://www.ted.com/talks/mary_bassett_why_your_doctor_should_care_about_social_justice
"
77,48,16,27,233,374,24,137,317,177,26,278,77,39,"https://www.ted.com/talks/ivan_coyote_why_we_need_gender_neutral_bathrooms
"
16,8,7,5,74,44,113,7,357,128,274,540,2,4,"https://www.ted.com/talks/thomas_peschak_dive_into_an_ocean_photographer_s_world
"
78,47,43,2,19,28,9,19,128,19,43,164,4,5,"https://www.ted.com/talks/magda_sayeg_how_yarn_bombing_grew_into_a_worldwide_movement
"
42,33,146,8,123,12,18,11,105,581,241,36,8,7,"https://www.ted.com/talks/russ_altman_what_really_happens_when_you_mix_medications
"
30,8,81,15,250,209,20,79,477,392,59,61,29,18,"https://www.ted.com/talks/alexander_betts_our_refugee_system_is_failing_here_s_how_we_can_fix_it
"
66,29,100,13,106,31,21,53,190,320,160,14,40,10,"https://www.ted.com/talks/travis_kalanick_uber_s_plan_to_get_more_people_into_fewer_cars
"
70,27,79,18,659,1426,79,24,2273,570,425,373,27,12,"https://www.ted.com/talks/reshma_saujani_teach_girls_bravery_not_perfection
"
38,69,232,17,68,33,104,27,503,318,371,192,17,7,"https://www.ted.com/talks/caleb_harper_this_computer_will_grow_your_food_in_the_future
"
45,4,9,9,4,5,8,0,41,164,84,139,1,14,"https://www.ted.com/talks/laura_robinson_the_secrets_i_find_on_the_mysterious_ocean_floor
"
11,11,171,3,22,22,29,4,294,115,120,142,2,1,"https://www.ted.com/talks/mileha_soneji_simple_hacks_for_life_with_parkinson_s
"
52,59,99,6,415,221,96,9,1589,375,309,876,9,27,"https://www.ted.com/talks/tshering_tobgay_this_country_isn_t_just_carbon_neutral_it_s_carbon_negative
"
48,96,102,38,306,497,89,83,1099,102,201,656,18,50,"https://www.ted.com/talks/casey_gerald_the_gospel_of_doubt
"
42,115,135,13,144,100,22,17,665,321,374,112,18,3,"https://www.ted.com/talks/joe_gebbia_how_airbnb_designs_for_trust
"
280,7445,1957,53,1770,1026,326,65,4387,2349,1864,722,43,22,"https://www.ted.com/talks/tim_urban_inside_the_mind_of_a_master_procrastinator
"
45,3,129,8,179,162,19,40,213,291,26,82,21,6,"https://www.ted.com/talks/jessica_ladd_the_reporting_system_that_sexual_assault_survivors_want
"
60,23,29,19,150,99,14,82,354,163,61,39,24,16,"https://www.ted.com/talks/arthur_brooks_a_conservative_s_plea_let_s_work_together
"
53,22,134,9,25,21,108,57,185,174,288,54,18,11,"https://www.ted.com/talks/meron_gribetz_a_glimpse_of_the_future_through_an_augmented_reality_headset
"
17,18,112,7,695,510,83,19,1159,630,202,369,8,1,"https://www.ted.com/talks/adam_foss_a_prosecutor_s_vision_for_a_better_justice_system
"
72,20,23,6,63,34,1,16,280,143,23,20,7,13,"https://www.ted.com/talks/carol_fishman_cohen_how_to_get_back_to_work_after_a_career_break
"
56,623,94,31,62,18,158,27,198,509,519,87,21,9,"https://www.ted.com/talks/latif_nasser_you_have_no_idea_where_camels_really_come_from
"
29,26,25,2,45,95,10,3,267,112,52,54,0,0,"https://www.ted.com/talks/siyanda_mohutsiwa_how_young_africans_found_a_voice_on_twitter
"
66,20,155,51,18,9,343,50,270,254,517,148,35,19,"https://www.ted.com/talks/alex_kipman_the_dawn_of_the_age_of_holograms
"
86,17,120,15,97,431,64,8,822,268,198,1024,9,6,"https://www.ted.com/talks/angelica_dass_the_beauty_of_human_skin_in_every_color
"
35,4,13,11,3024,1298,9,159,3090,1545,424,597,27,15,"https://www.ted.com/talks/dan_gross_why_gun_violence_can_t_be_our_new_normal
"
67,12,37,24,49,51,34,156,199,299,189,59,17,13,"https://www.ted.com/talks/lisa_nip_how_humans_could_evolve_to_survive_in_space
"
94,18,46,16,143,63,4,8,291,391,76,14,7,11,"https://www.ted.com/talks/knut_haanaes_two_reasons_companies_fail_and_how_to_avoid_them
"
90,1017,343,40,690,314,73,34,2755,1394,683,171,23,12,"https://www.ted.com/talks/adam_grant_the_surprising_habits_of_original_thinkers
"
23,18,27,11,45,46,17,14,171,149,46,32,22,9,"https://www.ted.com/talks/haley_van_dyck_how_a_start_up_in_the_white_house_is_changing_business_as_usual
"
24,1,52,36,97,17,44,50,220,364,215,29,22,17,"https://www.ted.com/talks/parag_khanna_how_megacities_are_changing_the_map_of_the_world
"
63,120,134,6,48,85,92,15,873,324,584,965,16,14,"https://www.ted.com/talks/danielle_feinberg_the_magic_ingredient_that_brings_pixar_movies_to_life
"
50,42,38,23,39,21,204,43,153,410,554,52,18,16,"https://www.ted.com/talks/tabetha_boyajian_the_most_mysterious_star_in_the_universe
"
74,5,9,28,97,72,20,38,33,245,65,10,13,12,"https://www.ted.com/talks/robert_palmer_the_panama_papers_exposed_a_huge_global_problem_what_s_next
"
107,206,119,58,54,115,30,4,682,539,363,129,5,18,"https://www.ted.com/talks/linus_torvalds_the_mind_behind_linux
"
32,45,31,20,279,213,29,25,859,220,108,168,21,9,"https://www.ted.com/talks/hugh_evans_what_does_it_mean_to_be_a_citizen_of_the_world
"
26,29,68,14,348,46,72,49,292,359,264,36,11,14,"https://www.ted.com/talks/stephen_petranek_your_kids_might_live_on_mars_here_s_how_they_ll_survive
"
15,3,143,2,28,19,58,8,222,324,186,26,6,4,"https://www.ted.com/talks/paula_hammond_a_new_superweapon_in_the_fight_against_cancer
"
81,15,170,9,83,117,40,18,565,190,208,16,16,11,"https://www.ted.com/talks/astro_teller_the_unexpected_benefit_of_celebrating_failure
"
61,172,24,4,26,4,2,9,31,156,66,60,8,3,"https://www.ted.com/talks/mary_norris_the_nit_picking_glory_of_the_new_yorker_s_comma_queen
"
37,1,25,23,85,66,3,29,167,132,79,70,12,3,"https://www.ted.com/talks/christiana_figueres_the_inside_story_of_the_paris_climate_agreement
"
179,39,111,12,416,33,23,25,539,902,266,95,14,18,"https://www.ted.com/talks/chris_anderson_teds_secret_to_great_public_speaking
"
102,34,39,11,36,77,19,9,197,42,68,140,14,19,"https://www.ted.com/talks/joshua_prager_wisdom_from_great_writers_on_every_year_of_life
"
25,149,55,6,191,40,51,29,172,416,299,36,16,5,"https://www.ted.com/talks/juan_enriquez_we_can_reprogram_life_how_to_do_it_wisely
"
49,36,60,4,81,275,21,0,331,370,67,86,8,6,"https://www.ted.com/talks/aditi_gupta_a_taboo_free_way_to_talk_about_periods
"
54,27,65,12,95,100,58,7,407,394,366,129,4,4,"https://www.ted.com/talks/kenneth_lacovara_hunting_for_dinosaurs_showed_me_our_place_in_the_universe
"
53,7,169,12,90,56,11,18,308,253,179,169,9,7,"https://www.ted.com/talks/shivani_siroya_a_smart_loan_for_people_with_no_credit_history_yet
"
12,92,243,3,26,16,53,7,111,153,360,122,2,14,"https://www.ted.com/talks/r_luke_dubois_insightful_human_portraits_made_from_data
"
52,17,4,6,28,295,30,90,259,135,54,138,22,24,"https://www.ted.com/talks/ameera_harouda_why_i_put_myself_in_danger_to_tell_the_stories_of_gaza
"
15,0,36,23,93,14,6,38,57,166,29,16,5,30,"https://www.ted.com/talks/michael_metcalfe_a_provocative_way_to_finance_the_fight_against_climate_change
"
34,52,163,5,44,12,216,8,178,465,419,58,6,1,"https://www.ted.com/talks/riccardo_sabatini_how_to_read_the_genome_and_build_a_human_being
"
20,8,12,15,39,162,60,4,268,98,61,232,0,3,"https://www.ted.com/talks/sarah_gray_how_my_son_s_short_life_made_a_lasting_difference
"
54,7,29,12,38,4,5,12,61,94,70,19,7,4,"https://www.ted.com/talks/alice_rawsthorn_pirates_nurses_and_other_rebel_designers
"
59,24,39,37,131,327,37,66,788,49,120,504,11,22,"https://www.ted.com/talks/dan_pallotta_the_dream_we_haven_t_dared_to_dream
"
40,11,66,38,8,19,42,37,56,7,152,205,23,33,"https://www.ted.com/talks/monica_byrne_a_sci_fi_vision_of_love_from_a_318_year_old_hologram
"
53,64,139,2,56,19,70,20,293,170,270,53,10,1,"https://www.ted.com/talks/michael_bodekaer_this_virtual_lab_will_revolutionize_science_class
"
44,20,106,8,85,38,211,5,122,495,311,32,3,28,"https://www.ted.com/talks/jennifer_kahn_gene_editing_can_now_change_an_entire_species_forever
"
46,30,77,18,144,25,59,9,148,498,334,45,8,20,"https://www.ted.com/talks/uri_hasson_this_is_your_brain_on_communication
"
24,4,65,10,65,134,28,22,182,65,54,151,28,1,"https://www.ted.com/talks/sanford_biggers_an_artist_s_unflinching_look_at_racial_violence
"
32,14,173,2,47,26,51,13,193,213,172,90,1,6,"https://www.ted.com/talks/sangeeta_bhatia_this_tiny_particle_could_roam_your_body_to_find_tumors
"
109,733,342,3,205,26,133,12,204,1018,854,348,9,3,"https://www.ted.com/talks/kang_lee_can_you_really_tell_if_a_kid_is_lying
"
49,3,102,3,43,56,19,13,145,274,70,18,3,0,"https://www.ted.com/talks/laura_indolfi_good_news_in_the_fight_against_pancreatic_cancer
"
10,3,18,3,186,132,33,6,235,265,117,114,3,3,"https://www.ted.com/talks/sebastian_junger_our_lonely_society_makes_it_hard_to_come_home_from_war
"
52,12,17,23,387,600,59,62,248,572,87,75,25,14,"https://www.ted.com/talks/juno_mac_the_laws_that_sex_workers_really_want
"
60,6,27,13,147,297,21,7,76,347,30,16,0,8,"https://www.ted.com/talks/trevor_timm_how_free_is_our_freedom_of_the_press
"
105,57,56,47,150,1255,82,44,1641,64,207,1468,25,18,"https://www.ted.com/talks/lidia_yuknavitch_the_beauty_of_being_a_misfit
"
103,12,425,25,107,45,129,44,291,602,693,66,2,46,"https://www.ted.com/talks/mariano_sigman_your_words_may_predict_your_future_mental_health
"
29,13,30,5,79,34,78,12,327,109,237,453,7,0,"https://www.ted.com/talks/zaria_forman_drawings_that_show_the_beauty_and_fragility_of_earth
"
17,7,58,10,54,47,3,4,154,117,50,19,6,4,"https://www.ted.com/talks/joseph_ravenell_how_barbershops_can_keep_men_healthy
"
35,131,44,14,33,80,33,5,208,79,164,251,4,14,"https://www.ted.com/talks/adam_driver_my_journey_from_marine_to_actor
"
50,3,20,20,64,28,8,13,130,87,38,51,13,8,"https://www.ted.com/talks/sue_desmond_hellmann_a_smarter_more_precise_way_to_think_about_public_health
"
29,12,26,4,172,215,65,28,215,209,60,29,23,0,"https://www.ted.com/talks/samantha_nutt_the_real_harm_of_the_global_arms_trade
"
23,59,7,8,6,34,13,2,128,29,56,110,0,8,"https://www.ted.com/talks/norman_lear_an_entertainment_icon_on_living_a_life_of_meaning
"
56,14,304,30,23,13,156,27,499,109,644,732,35,9,"https://www.ted.com/talks/stephen_wilkes_the_passing_of_time_caught_in_a_single_photo
"
59,77,104,34,65,16,50,24,322,288,391,177,14,15,"https://www.ted.com/talks/cedric_villani_what_s_so_sexy_about_math
"
14,47,125,7,15,11,109,5,168,201,277,188,0,7,"https://www.ted.com/talks/amit_sood_every_piece_of_art_you_ve_ever_wanted_to_see_up_close_and_searchable
"
136,339,62,12,64,18,26,62,83,615,314,115,17,29,"https://www.ted.com/talks/shaolan_the_chinese_zodiac_explained
"
37,10,51,9,186,75,40,29,109,479,61,7,9,8,"https://www.ted.com/talks/sajay_samuel_how_college_loans_exploit_students_for_profit
"
71,520,138,19,89,231,11,59,110,126,79,29,86,32,"https://www.ted.com/talks/negin_farsad_a_highly_scientific_taxonomy_of_haters
"
25,10,147,2,316,159,68,23,585,310,136,110,5,2,"https://www.ted.com/talks/andrew_youn_3_reasons_why_we_can_win_the_fight_against_poverty
"
16,7,87,5,254,294,34,23,527,198,72,54,4,2,"https://www.ted.com/talks/jamila_raqib_the_secret_to_effective_nonviolent_resistance
"
28,159,359,6,22,30,125,7,230,133,323,19,4,2,"https://www.ted.com/talks/andrew_pelling_this_scientist_makes_ears_out_of_apples
"
